Date,DIVISLAB,CIPLA,APOLLOHOSP,SUNPHARMA,DRREDDY,HCLTECH,TECHM,NESTLEIND,TCS,INFY,SBILIFE,WIPRO,BAJAJ-AUTO,HINDUNILVR,UPL,HINDALCO,JSWSTEEL,ASIANPAINT,POWERGRID,HEROMOTOCO,TATACONSUM,TITAN,M&M,LT,HDFCBANK,HDFCLIFE,COALINDIA,NTPC,TATASTEEL,ITC,EICHERMOT,HDFC,GRASIM,RELIANCE,ONGC,SBIN,BHARTIARTL,KOTAKBANK,BAJFINANCE,ICICIBANK,AXISBANK,TATAMOTORS,BPCL,BRITANNIA,MARUTI,BAJAJFINSV,INDUSINDBK,ULTRACEMCO,ADANIPORTS,ADANIENT
2020-07-23,2397.449951171875,671.4500122070312,1531.300048828125,476.0,4130.0,652.8499755859375,632.4500122070312,17256.400390625,2171.199951171875,907.9500122070312,877.7999877929688,266.6000061035156,3032.10009765625,2211.35009765625,462.75,162.0,209.35000610351562,1727.800048828125,136.31253051757812,2771.199951171875,404.3999938964844,1070.199951171875,603.3499755859375,916.5499877929688,1130.4000244140625,622.7000122070312,133.4499969482422,90.55000305175781,35.189998626708984,200.6999969482422,2088.2451171875,1875.800048828125,598.25,2057.800048828125,82.6500015258789,198.25,567.2000122070312,1374.050048828125,3297.800048828125,392.25,460.8500061035156,106.05000305175781,457.54998779296875,3827.60009765625,6065.9501953125,638.135009765625,513.9000244140625,3837.89990234375,313.8999938964844,169.9499969482422
2020-07-24,2349.10009765625,666.0499877929688,1512.050048828125,485.6000061035156,4065.949951171875,679.9500122070312,652.5999755859375,17251.849609375,2157.39990234375,922.8499755859375,867.4000244140625,270.54998779296875,2985.5,2209.300048828125,454.1499938964844,156.1999969482422,205.0,1712.050048828125,136.50003051757812,2740.699951171875,408.45001220703125,1057.5999755859375,598.7000122070312,904.4000244140625,1119.0999755859375,622.4000244140625,131.60000610351562,89.4000015258789,34.61000061035156,199.60000610351562,2080.034912109375,1841.300048828125,582.7000122070312,2146.14990234375,81.0,191.9499969482422,559.4500122070312,1350.0,3251.85009765625,381.79998779296875,445.6000061035156,103.75,448.3999938964844,3818.449951171875,6000.7001953125,627.030029296875,522.25,3782.5,309.3999938964844,168.75
2020-07-27,2361.89990234375,652.9000244140625,1508.3499755859375,475.5,4015.699951171875,701.0999755859375,664.5499877929688,17350.25,2206.800048828125,948.4500122070312,867.4500122070312,268.8500061035156,3020.5,2221.5,445.79998779296875,158.1999969482422,206.9499969482422,1778.1500244140625,135.67503356933594,2743.60009765625,408.45001220703125,1042.0999755859375,594.4000244140625,903.7999877929688,1079.5,633.4500122070312,129.9499969482422,87.6500015258789,35.28499984741211,196.39999389648438,2053.77001953125,1850.75,570.7999877929688,2156.199951171875,80.80000305175781,187.14999389648438,559.5,1322.5999755859375,3171.14990234375,358.5,431.54998779296875,101.69999694824219,457.70001220703125,3777.35009765625,6043.2998046875,617.3200073242188,506.6499938964844,3860.10009765625,309.04998779296875,165.9499969482422
2020-07-28,2341.550048828125,662.5999755859375,1599.199951171875,482.6000061035156,4051.35009765625,712.4500122070312,684.3499755859375,17095.400390625,2309.75,962.8499755859375,883.3499755859375,275.45001220703125,3119.35009765625,2242.550048828125,448.95001220703125,164.6999969482422,214.89999389648438,1759.6500244140625,136.42503356933594,2841.25,413.04998779296875,1052.699951171875,620.3499755859375,913.5,1086.6500244140625,640.5,130.4499969482422,88.55000305175781,35.849998474121094,195.39999389648438,2105.324951171875,1897.3499755859375,596.25,2177.699951171875,79.9000015258789,189.4499969482422,564.5999755859375,1384.050048828125,3239.60009765625,352.1000061035156,437.04998779296875,106.44999694824219,461.5,3774.75,6282.7998046875,634.280029296875,526.9500122070312,4136.35009765625,318.6000061035156,173.5500030517578
2020-07-29,2423.64990234375,681.25,1641.300048828125,493.0,4302.2001953125,694.4000244140625,676.4000244140625,16597.849609375,2276.050048828125,954.1500244140625,881.0999755859375,277.0,3099.300048828125,2231.300048828125,461.75,164.0500030517578,217.5500030517578,1740.1500244140625,136.31253051757812,2780.0,427.70001220703125,1040.449951171875,604.8499755859375,921.9500122070312,1064.5999755859375,637.75,131.1999969482422,88.1500015258789,37.375,196.6999969482422,2140.094970703125,1877.300048828125,616.2999877929688,2096.64990234375,79.5,191.1999969482422,566.2000122070312,1389.449951171875,3284.25,351.04998779296875,440.8999938964844,105.75,453.79998779296875,3794.699951171875,6185.14990234375,632.8599853515625,550.5,4180.9501953125,315.1499938964844,179.10000610351562
2020-07-30,2562.35009765625,685.9500122070312,1716.1500244140625,509.95001220703125,4516.60009765625,695.4500122070312,674.75,16524.0,2279.5,961.4500122070312,913.5499877929688,284.1000061035156,3048.949951171875,2195.60009765625,464.6000061035156,162.0,214.35000610351562,1743.3499755859375,132.6375274658203,2703.949951171875,424.8999938964844,1041.8499755859375,598.3499755859375,908.25,1050.6500244140625,635.0999755859375,128.60000610351562,86.5999984741211,36.65999984741211,193.35000610351562,2120.135009765625,1810.6500244140625,602.9500122070312,2108.85009765625,77.69999694824219,186.5500030517578,552.7000122070312,1385.0,3218.300048828125,344.95001220703125,425.8500061035156,103.6500015258789,419.1000061035156,3805.949951171875,6265.39990234375,617.760009765625,519.8499755859375,4155.5498046875,312.5,175.0500030517578
2020-07-31,2616.550048828125,720.1500244140625,1674.5999755859375,531.7000122070312,4521.0498046875,705.2000122070312,681.6500244140625,16522.19921875,2281.39990234375,966.0,912.8499755859375,280.95001220703125,3004.949951171875,2209.89990234375,478.1499938964844,163.10000610351562,220.25,1715.5,133.72503662109375,2676.5,428.04998779296875,1043.25,606.4500122070312,913.4500122070312,1032.800048828125,627.0999755859375,129.25,87.0,36.630001068115234,194.14999389648438,2063.8701171875,1781.949951171875,633.0499877929688,2067.10009765625,78.30000305175781,191.4499969482422,554.8499755859375,1365.75,3251.300048828125,346.79998779296875,431.6499938964844,104.6500015258789,413.79998779296875,3823.60009765625,6262.75,620.5900268554688,523.75,4117.2998046875,315.20001220703125,175.25
2020-08-03,2641.75,710.4000244140625,1574.3499755859375,519.4000244140625,4527.4501953125,705.9500122070312,673.5999755859375,16524.80078125,2254.14990234375,956.9000244140625,875.0999755859375,281.54998779296875,2917.449951171875,2204.5,452.1499938964844,161.35000610351562,220.5500030517578,1705.5,133.91253662109375,2631.300048828125,434.1000061035156,1077.3499755859375,597.1500244140625,915.9000244140625,1002.0,603.0,128.39999389648438,85.5999984741211,37.349998474121094,192.60000610351562,2078.215087890625,1739.800048828125,633.5,2009.0,75.9000015258789,192.25,547.3499755859375,1308.550048828125,3174.5,343.25,417.3500061035156,113.05000305175781,417.79998779296875,3776.199951171875,6165.2001953125,610.3150024414062,503.04998779296875,4045.550048828125,311.3500061035156,172.25
2020-08-04,2690.550048828125,713.8499755859375,1653.949951171875,528.9500122070312,4634.85009765625,692.6500244140625,652.6500244140625,16580.0,2249.699951171875,949.8499755859375,875.7999877929688,281.04998779296875,2969.949951171875,2197.800048828125,461.70001220703125,162.35000610351562,228.10000610351562,1713.949951171875,133.68753051757812,2706.10009765625,449.75,1075.199951171875,602.5999755859375,924.25,1041.6500244140625,614.1500244140625,128.75,85.5999984741211,37.224998474121094,193.64999389648438,2101.56494140625,1781.0999755859375,624.6500244140625,2150.60009765625,76.0999984741211,191.60000610351562,549.0,1323.949951171875,3235.60009765625,351.0,429.1499938964844,111.44999694824219,408.54998779296875,3817.60009765625,6358.9501953125,616.2000122070312,492.6000061035156,4004.300048828125,314.95001220703125,182.10000610351562
2020-08-05,2667.75,722.1500244140625,1676.25,528.8499755859375,4600.9501953125,688.4000244140625,648.5499877929688,16503.349609375,2259.5,944.7000122070312,860.9000244140625,278.20001220703125,3009.0,2194.550048828125,453.6000061035156,175.75,235.14999389648438,1716.300048828125,131.9625244140625,2695.75,447.6000061035156,1105.449951171875,614.25,925.75,1027.550048828125,605.0,128.4499969482422,85.9000015258789,39.58000183105469,192.8000030517578,2195.875,1776.699951171875,633.4500122070312,2126.449951171875,76.94999694824219,191.4499969482422,558.9500122070312,1334.199951171875,3262.14990234375,352.20001220703125,434.95001220703125,115.4000015258789,410.45001220703125,3849.949951171875,6526.25,624.2050170898438,492.75,4041.050048828125,327.1000061035156,179.60000610351562
2020-08-06,2738.050048828125,731.0999755859375,1693.449951171875,532.25,4583.0498046875,704.9000244140625,660.3499755859375,16677.150390625,2308.10009765625,970.8499755859375,875.4000244140625,279.6499938964844,2991.800048828125,2220.449951171875,463.8999938964844,178.0,239.5,1727.550048828125,131.92503356933594,2704.449951171875,484.75,1120.1500244140625,609.6500244140625,922.1500244140625,1040.699951171875,606.9000244140625,128.85000610351562,86.1500015258789,40.04499816894531,195.35000610351562,2168.1298828125,1783.75,634.2000122070312,2134.10009765625,78.05000305175781,190.9499969482422,555.2999877929688,1340.0999755859375,3345.199951171875,358.75,433.0,116.80000305175781,409.54998779296875,3857.64990234375,6555.75,629.5700073242188,494.8999938964844,4028.35009765625,323.79998779296875,185.9499969482422
2020-08-07,2784.85009765625,728.6500244140625,1743.199951171875,525.9500122070312,4573.5,690.2999877929688,662.4500122070312,16788.599609375,2295.35009765625,950.9000244140625,868.5999755859375,277.3999938964844,3001.699951171875,2210.550048828125,480.29998779296875,177.60000610351562,240.1999969482422,1806.25,131.9625244140625,2706.199951171875,518.5999755859375,1091.050048828125,600.4500122070312,915.6500244140625,1043.8499755859375,606.9500122070312,129.75,85.80000305175781,40.404998779296875,196.0500030517578,2180.735107421875,1777.699951171875,636.5499877929688,2146.449951171875,78.6500015258789,190.64999389648438,560.7999877929688,1342.5,3464.300048828125,357.95001220703125,433.29998779296875,119.0999984741211,419.75,3934.800048828125,6679.0,646.7150268554688,509.0,4004.25,326.6499938964844,192.89999389648438
